source_file,experiment_id,architecture,communication_mode,source,started_at,stopped_at,interval_ms,duration_seconds,expected_messages,received_messages,missing_messages,sequence_gap_messages,throughput_percent,messages_per_second,estimated_latency_avg_ms,estimated_latency_min_ms,estimated_latency_max_ms,estimated_latency_std_ms,estimated_latency_p95_ms,uncertainty_avg_ms,uncertainty_p95_ms,uncertainty_max_ms,invalid_messages,application_version,replication_number,environment,saturation_indicators,saturation_status
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep2_2026-05-31T06-54-24-897Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-51-22-900Z,webserial,webserial,serial,2026-05-31T06:51:22.900Z,2026-05-31T06:52:22.900Z,20,60,3000,3000,0,0,100,50,3.584,2.554,5.354,0.525,4.394,1.95,1.95,1.95,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:51:22.900Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=20; campaignType=scalability-clients; baudRate=115200",,
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep2_2026-05-31T06-54-24-897Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-52-23-818Z,webserial,webserial,serial,2026-05-31T06:52:23.818Z,2026-05-31T06:53:23.819Z,10,60,6000,5999,1,0,99.983,99.982,3.586,2.56,6.64,0.555,4.5,1.948,1.948,1.948,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:52:23.818Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=10; campaignType=scalability-clients; baudRate=115200",message_loss_detected,A partir de 10 ms foram detectadas perdas de mensagens.
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep2_2026-05-31T06-54-24-897Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-53-24-725Z,webserial,webserial,serial,2026-05-31T06:53:24.725Z,2026-05-31T06:54:24.726Z,5,60,12000,11996,4,0,99.967,199.93,3.689,2.62,9.976,0.532,4.5,1.948,1.948,1.948,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:53:24.725Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=5; campaignType=scalability-clients; baudRate=115200",message_loss_detected,A partir de 5 ms foram detectadas perdas de mensagens.
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep3_2026-05-31T06-59-34-830Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-54-31-005Z,webserial,webserial,serial,2026-05-31T06:54:31.005Z,2026-05-31T06:55:31.006Z,100,60,600,599,1,0,99.833,9.983,3.637,2.392,5.232,0.586,4.484,1.648,1.648,1.648,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:54:31.005Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=100; campaignType=scalability-clients; baudRate=115200",message_loss_detected,A partir de 100 ms foram detectadas perdas de mensagens.
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep3_2026-05-31T06-59-34-830Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-55-31-916Z,webserial,webserial,serial,2026-05-31T06:55:31.916Z,2026-05-31T06:56:31.917Z,50,60,1200,1200,0,0,100,20,3.589,2.494,4.882,0.598,4.498,1.85,1.85,1.85,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:55:31.916Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=50; campaignType=scalability-clients; baudRate=115200",,
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep3_2026-05-31T06-59-34-830Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-56-32-833Z,webserial,webserial,serial,2026-05-31T06:56:32.833Z,2026-05-31T06:57:32.834Z,20,60,3000,3000,0,0,100,49.999,3.546,2.532,5.908,0.527,4.344,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:56:32.833Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=20; campaignType=scalability-clients; baudRate=115200",,
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep3_2026-05-31T06-59-34-830Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-57-33-749Z,webserial,webserial,serial,2026-05-31T06:57:33.749Z,2026-05-31T06:58:33.750Z,10,60,6000,5999,1,0,99.983,99.982,3.57,2.508,5.792,0.555,4.488,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:57:33.749Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=10; campaignType=scalability-clients; baudRate=115200",message_loss_detected,A partir de 10 ms foram detectadas perdas de mensagens.
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep3_2026-05-31T06-59-34-830Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-58-34-659Z,webserial,webserial,serial,2026-05-31T06:58:34.659Z,2026-05-31T06:59:34.660Z,5,60,12000,11995,5,0,99.958,199.913,3.66,2.604,8.184,0.534,4.48,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:58:34.659Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=5; campaignType=scalability-clients; baudRate=115200",message_loss_detected,A partir de 5 ms foram detectadas perdas de mensagens.
webserial_webserial_serial_1ms_rep1_2026-05-30T03-39-03-876Z_campaign-summary.csv,exp-2026-05-30T03-32-59-030Z,webserial,webserial,serial,2026-05-30T03:32:59.031Z,2026-05-30T03:33:59.031Z,100,60,600,600,0,0,100,10,3.648,2.412,5.252,0.574,4.48,1.648,1.648,1.648,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:32:59.031Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=100; baudRate=115200",,
webserial_webserial_serial_1ms_rep1_2026-05-30T03-39-03-876Z_campaign-summary.csv,exp-2026-05-30T03-33-59-942Z,webserial,webserial,serial,2026-05-30T03:33:59.942Z,2026-05-30T03:34:59.943Z,50,60,1200,1200,0,0,100,20,3.606,2.526,4.746,0.594,4.514,1.898,1.898,1.898,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:33:59.943Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=50; baudRate=115200",,
webserial_webserial_serial_1ms_rep1_2026-05-30T03-39-03-876Z_campaign-summary.csv,exp-2026-05-30T03-35-00-880Z,webserial,webserial,serial,2026-05-30T03:35:00.881Z,2026-05-30T03:36:00.881Z,20,60,3000,3000,0,0,100,50,3.653,2.614,5.294,0.522,4.45,1.998,1.998,1.998,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:35:00.881Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=20; baudRate=115200",,
webserial_webserial_serial_1ms_rep1_2026-05-30T03-39-03-876Z_campaign-summary.csv,exp-2026-05-30T03-36-01-804Z,webserial,webserial,serial,2026-05-30T03:36:01.804Z,2026-05-30T03:37:01.805Z,10,60,6000,5999,1,0,99.983,99.982,3.634,2.612,6.288,0.555,4.548,1.948,1.948,1.948,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:36:01.804Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=10; baudRate=115200",message_loss_detected,A partir de 10 ms foram detectadas perdas de mensagens.
webserial_webserial_serial_1ms_rep1_2026-05-30T03-39-03-876Z_campaign-summary.csv,exp-2026-05-30T03-37-02-721Z,webserial,webserial,serial,2026-05-30T03:37:02.722Z,2026-05-30T03:38:02.722Z,5,60,12000,11995,5,0,99.958,199.917,3.727,2.7,8.268,0.526,4.544,1.948,1.948,1.948,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:37:02.722Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=5; baudRate=115200",message_loss_detected,A partir de 5 ms foram detectadas perdas de mensagens.
webserial_webserial_serial_1ms_rep1_2026-05-30T03-39-03-876Z_campaign-summary.csv,exp-2026-05-30T03-38-03-645Z,webserial,webserial,serial,2026-05-30T03:38:03.646Z,2026-05-30T03:39:03.646Z,1,60,60000,16811,43189,0,28.018,280.183,8.342,2.852,17.192,0.568,9.144,1.948,1.948,1.948,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:38:03.646Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=1; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 1 ms o throughput caiu abaixo de 95%. | A partir de 1 ms foram detectadas perdas de mensagens. | A partir de 1 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms. | A partir de 1 ms o p95 de latencia estimada dobrou em relacao ao baseline de 100 ms.
webserial_webserial_serial_1ms_rep2_2026-05-30T03-45-18-270Z_campaign-summary.csv,exp-2026-05-30T03-39-10-941Z,webserial,webserial,serial,2026-05-30T03:39:10.941Z,2026-05-30T03:40:10.943Z,100,60,600,600,0,0,100,10,3.619,2.338,5.09,0.594,4.51,1.646,1.646,1.646,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:39:10.941Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=100; baudRate=115200",,
webserial_webserial_serial_1ms_rep2_2026-05-30T03-45-18-270Z_campaign-summary.csv,exp-2026-05-30T03-40-11-855Z,webserial,webserial,serial,2026-05-30T03:40:11.855Z,2026-05-30T03:41:11.855Z,50,60,1200,1200,0,0,100,20,3.568,2.468,5.496,0.594,4.472,1.848,1.848,1.848,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:40:11.855Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=50; baudRate=115200",,
webserial_webserial_serial_1ms_rep2_2026-05-30T03-45-18-270Z_campaign-summary.csv,exp-2026-05-30T03-41-12-779Z,webserial,webserial,serial,2026-05-30T03:41:12.779Z,2026-05-30T03:42:12.779Z,20,60,3000,3000,0,0,100,50,3.621,2.614,5.178,0.524,4.414,1.998,1.998,1.998,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:41:12.779Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=20; baudRate=115200",,
webserial_webserial_serial_1ms_rep2_2026-05-30T03-45-18-270Z_campaign-summary.csv,exp-2026-05-30T03-42-13-696Z,webserial,webserial,serial,2026-05-30T03:42:13.696Z,2026-05-30T03:43:13.701Z,10,60,6000,5999,1,0,99.983,99.975,3.617,2.538,21.174,0.601,4.522,1.998,1.998,1.998,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:42:13.696Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=10; baudRate=115200",message_loss_detected,A partir de 10 ms foram detectadas perdas de mensagens.
webserial_webserial_serial_1ms_rep2_2026-05-30T03-45-18-270Z_campaign-summary.csv,exp-2026-05-30T03-43-14-681Z,webserial,webserial,serial,2026-05-30T03:43:14.681Z,2026-05-30T03:44:14.681Z,5,60,12000,11995,5,0,99.958,199.917,3.675,2.63,13.198,0.542,4.494,1.998,1.998,1.998,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:43:14.681Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=5; baudRate=115200",message_loss_detected,A partir de 5 ms foram detectadas perdas de mensagens.
webserial_webserial_serial_1ms_rep2_2026-05-30T03-45-18-270Z_campaign-summary.csv,exp-2026-05-30T03-44-15-650Z,webserial,webserial,serial,2026-05-30T03:44:15.650Z,2026-05-30T03:45:15.651Z,1,60,60000,16811,43189,0,28.018,280.179,8.342,3.004,18.324,0.577,9.144,1.948,1.948,1.948,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:44:15.650Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=1; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 1 ms o throughput caiu abaixo de 95%. | A partir de 1 ms foram detectadas perdas de mensagens. | A partir de 1 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms. | A partir de 1 ms o p95 de latencia estimada dobrou em relacao ao baseline de 100 ms.
webserial_webserial_serial_1ms_rep3_2026-05-30T03-51-33-197Z_campaign-summary.csv,exp-2026-05-30T03-45-26-061Z,webserial,webserial,serial,2026-05-30T03:45:26.061Z,2026-05-30T03:46:26.062Z,100,60,600,600,0,0,100,10,3.646,2.412,5.572,0.586,4.464,1.648,1.648,1.648,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:45:26.061Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=100; baudRate=115200",,
webserial_webserial_serial_1ms_rep3_2026-05-30T03-51-33-197Z_campaign-summary.csv,exp-2026-05-30T03-46-26-982Z,webserial,webserial,serial,2026-05-30T03:46:26.982Z,2026-05-30T03:47:26.992Z,50,60,1200,1200,0,0,100,19.997,3.574,2.502,6.362,0.6,4.47,1.898,1.898,1.898,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:46:26.982Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=50; baudRate=115200",,
webserial_webserial_serial_1ms_rep3_2026-05-30T03-51-33-197Z_campaign-summary.csv,exp-2026-05-30T03-47-27-968Z,webserial,webserial,serial,2026-05-30T03:47:27.968Z,2026-05-30T03:48:27.975Z,20,60,3000,3000,0,0,100,49.994,3.601,2.556,5.612,0.523,4.392,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:47:27.969Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=20; baudRate=115200",,
webserial_webserial_serial_1ms_rep3_2026-05-30T03-51-33-197Z_campaign-summary.csv,exp-2026-05-30T03-48-28-878Z,webserial,webserial,serial,2026-05-30T03:48:28.878Z,2026-05-30T03:49:28.883Z,10,60,6000,5999,1,0,99.983,99.975,3.636,2.6,9.244,0.555,4.532,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:48:28.879Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=10; baudRate=115200",message_loss_detected,A partir de 10 ms foram detectadas perdas de mensagens.
webserial_webserial_serial_1ms_rep3_2026-05-30T03-51-33-197Z_campaign-summary.csv,exp-2026-05-30T03-49-29-858Z,webserial,webserial,serial,2026-05-30T03:49:29.858Z,2026-05-30T03:50:29.858Z,5,60,12000,11995,5,0,99.958,199.917,3.681,2.624,18.924,0.572,4.492,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:49:29.858Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=5; baudRate=115200",message_loss_detected,A partir de 5 ms foram detectadas perdas de mensagens.
webserial_webserial_serial_1ms_rep3_2026-05-30T03-51-33-197Z_campaign-summary.csv,exp-2026-05-30T03-50-30-840Z,webserial,webserial,serial,2026-05-30T03:50:30.840Z,2026-05-30T03:51:30.841Z,1,60,60000,16811,43189,0,28.018,280.179,8.354,2.924,29.284,0.655,9.156,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T03:50:30.840Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=1; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 1 ms o throughput caiu abaixo de 95%. | A partir de 1 ms foram detectadas perdas de mensagens. | A partir de 1 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms. | A partir de 1 ms o p95 de latencia estimada dobrou em relacao ao baseline de 100 ms.
webserial_webserial_serial_2ms_rep1_2026-05-30T05-20-55-806Z_saturation-refinement_campaign-summary.csv,exp-2026-05-30T05-17-53-747Z,webserial,webserial,serial,2026-05-30T05:17:53.747Z,2026-05-30T05:18:53.748Z,4,60,15000,14992,8,0,99.947,249.863,3.724,2.414,8.622,0.613,4.618,1.698,1.698,1.698,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T05:17:53.747Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=4; campaignType=saturation-refinement; baudRate=115200",message_loss_detected,A partir de 4 ms foram detectadas perdas de mensagens.
webserial_webserial_serial_2ms_rep1_2026-05-30T05-20-55-806Z_saturation-refinement_campaign-summary.csv,exp-2026-05-30T05-18-54-654Z,webserial,webserial,serial,2026-05-30T05:18:54.654Z,2026-05-30T05:19:54.655Z,3,60,20000,17061,2939,0,85.305,284.345,8.44,2.766,18.622,0.615,9.306,1.898,1.898,1.898,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T05:18:54.654Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=3; campaignType=saturation-refinement; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 3 ms o throughput caiu abaixo de 95%. | A partir de 3 ms foram detectadas perdas de mensagens. | A partir de 3 ms a latencia estimada media dobrou em relacao ao baseline de 4 ms. | A partir de 3 ms o p95 de latencia estimada dobrou em relacao ao baseline de 4 ms.
webserial_webserial_serial_2ms_rep1_2026-05-30T05-20-55-806Z_saturation-refinement_campaign-summary.csv,exp-2026-05-30T05-19-55-564Z,webserial,webserial,serial,2026-05-30T05:19:55.564Z,2026-05-30T05:20:55.565Z,2,60,30000,16810,13190,0,56.033,280.162,8.357,2.746,22.862,0.67,9.166,1.95,1.95,1.95,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T05:19:55.564Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=2; campaignType=saturation-refinement; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled,A partir de 2 ms o throughput caiu abaixo de 95%. | A partir de 2 ms foram detectadas perdas de mensagens. | A partir de 2 ms a latencia estimada media dobrou em relacao ao baseline de 4 ms.
webserial_webserial_serial_2ms_rep2_2026-05-30T05-24-07-616Z_saturation-refinement_campaign-summary.csv,exp-2026-05-30T05-21-02-516Z,webserial,webserial,serial,2026-05-30T05:21:02.516Z,2026-05-30T05:22:02.517Z,4,60,15000,14992,8,0,99.947,249.863,3.655,2.348,9.196,0.611,4.552,1.748,1.748,1.748,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T05:21:02.516Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=4; campaignType=saturation-refinement; baudRate=115200",message_loss_detected,A partir de 4 ms foram detectadas perdas de mensagens.
webserial_webserial_serial_2ms_rep2_2026-05-30T05-24-07-616Z_saturation-refinement_campaign-summary.csv,exp-2026-05-30T05-22-03-433Z,webserial,webserial,serial,2026-05-30T05:22:03.433Z,2026-05-30T05:23:03.434Z,3,60,20000,17061,2939,0,85.305,284.345,8.419,2.67,19.198,0.619,9.286,1.898,1.898,1.898,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T05:22:03.433Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=3; campaignType=saturation-refinement; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 3 ms o throughput caiu abaixo de 95%. | A partir de 3 ms foram detectadas perdas de mensagens. | A partir de 3 ms a latencia estimada media dobrou em relacao ao baseline de 4 ms. | A partir de 3 ms o p95 de latencia estimada dobrou em relacao ao baseline de 4 ms.
webserial_webserial_serial_2ms_rep2_2026-05-30T05-24-07-616Z_saturation-refinement_campaign-summary.csv,exp-2026-05-30T05-23-04-409Z,webserial,webserial,serial,2026-05-30T05:23:04.409Z,2026-05-30T05:24:04.410Z,2,60,30000,16809,13191,0,56.03,280.145,8.425,2.748,43.24,0.904,9.212,1.948,1.948,1.948,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T05:23:04.409Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=2; campaignType=saturation-refinement; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 2 ms o throughput caiu abaixo de 95%. | A partir de 2 ms foram detectadas perdas de mensagens. | A partir de 2 ms a latencia estimada media dobrou em relacao ao baseline de 4 ms. | A partir de 2 ms o p95 de latencia estimada dobrou em relacao ao baseline de 4 ms.
webserial_webserial_serial_2ms_rep3_2026-05-30T05-27-20-987Z_saturation-refinement_campaign-summary.csv,exp-2026-05-30T05-24-15-864Z,webserial,webserial,serial,2026-05-30T05:24:15.864Z,2026-05-30T05:25:15.866Z,4,60,15000,14992,8,0,99.947,249.858,3.721,2.402,11.022,0.617,4.622,1.698,1.698,1.698,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T05:24:15.864Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=4; campaignType=saturation-refinement; baudRate=115200",message_loss_detected,A partir de 4 ms foram detectadas perdas de mensagens.
